data,player,language,publishedAt
morris then played the ball straight to frimpong who fired it straight back past the luxembourg international after minutes,jeremie frimpong,en,2023-04-21T00:03:57Z
"under pressure from bakker, the keeper sent the ball straight into the path of frimpong who only had to kick it into the empty goal",jeremie frimpong,en,2023-04-21T03:51:46Z
"timo werner, dominik szoboszlai and christopher nkunku all went close for leipzig, which pushed hard for an equalizer until szoboszlai conceded the penalty in the th for bringing down frimpong",jeremie frimpong,en,2023-04-23T18:02:54Z
"as reported by rmc sport, bayerleverkusen's frimpong has also emerged as one of the targets for the old trafford club alongside vanderson",jeremie frimpong,en,2023-04-28T06:36:10Z
the red devils have been linked with bayerleverkusen star frimpong - who has a staggering nine goals from right back - and his representatives are thought to have been encouraged after talks with the red devils,jeremie frimpong,en,2023-05-24T11:33:33Z
assisted by frimpong,jeremie frimpong,en,2023-05-18T21:09:58Z
one of them has been speed from the left that can match what frimpong and timothy fosu-mensah have produced from the right-back position,jeremie frimpong,en,2023-05-17T00:00:19Z
"steidten is credited as having played a key role in the acquisitions of several young talents at the club, such as edmond tapsoba, frimpong and hincapie",jeremie frimpong,en,2023-05-16T12:22:18Z
"marcel sabitzer could return to bayern munich at the end of his old trafford loan spell harry kane has been heavily linked with a move to old trafford as united target a forward furthermore, the report states that man united 'are open to strengthening at right-back', with previous links to the likes of denzel dumfries and frimpong",jeremie frimpong,en,2023-05-12T10:37:21Z
frimpong failed to capitalize on roma goalkeeper rui patricio's blunder in a clear chance to equalize,jeremie frimpong,en,2023-05-11T22:06:19Z
"only once did the roma defense look like buckling, patricio spilling a regulation cross that landed at the feet of frimpong",jeremie frimpong,en,2023-05-11T21:21:55Z
the ball fell to frimpong,jeremie frimpong,en,2023-05-11T20:55:12Z
"""i think i am at the level i was at before, in some areas, maybe even playing a little better,"" he told cbs sports in an exclusive interview alongside teammate frimpong",jeremie frimpong,en,2023-05-10T15:19:55Z
"""when he first came we were all down,"" says frimpong",jeremie frimpong,en,2023-05-10T11:04:33Z
tah replaces diaby,jonathan tah,en,2023-03-19T20:03:28Z
bakker (bayerleverkusen) left footed shot from the centre of the box is saved in the centre of the goal,mitchel bakker,en,2023-03-19T20:03:28Z
"bayerleverkusen has reached the semifinal of a european competition by beating belgian side union saint-gilles - (- on aggregate) on thursday thanks to goals by diaby ('), bakker ('), frimpong (') and adam hlozek (')",mitchel bakker,en,2023-04-20T22:46:04Z
they added another goal on the break in the th with bakker volleying in at the far post before they were gifted a third on the hour courtesy of a big moris blunder,mitchel bakker,en,2023-04-21T03:51:46Z
"andrich won the ball back deep in the right-back position and then it moved quickly, right to left; frimpong to adli to bakker, down the left channel to diaby, who held it up for a second, before picking out the onrushing adli to fire confidently home from the edge of the area",mitchel bakker,en,2023-05-08T09:00:32Z
diaby went closest for bayerleverkusen when he struck the post in a scrappy first half,moussa diaby,en,2023-02-03T21:46:20Z
but diaby and wirtz struck after the break to flip the game on it's head and lead - by minutes,moussa diaby,en,2023-02-16T23:15:39Z
monaco midfielder eliot matazo hit the bar in the second round of spot-kicks and winger diaby sealed victory for the german side and sent them through to the last ,moussa diaby,en,2023-02-23T20:50:50Z
(jpw) arsenal are being linked with wingers galore at the moment and it appears bayerleverkusen's diaby is the latest target,moussa diaby,en,2023-02-25T16:02:07Z
"though wirtz favours the intricate, frimpong and diaby prefer to have space to run into",moussa diaby,en,2023-03-03T10:51:00Z
"diaby, wirtz and frimpong starred for bayerleverkusen as it bounced back from two league games without a win with a convincing display of attacking soccer",moussa diaby,en,2023-03-05T16:39:23Z
"sardar azmoun and frimpong handed bayerleverkusen a two-goal lead inside the opening minutes, with diaby adding a third after the break",moussa diaby,en,2023-03-05T18:42:00Z
arsenal is reportedly looking to add diaby to their squad by the end of this season and have been in talks with his entourage,moussa diaby,en,2023-03-11T22:15:00Z
" arsenal manager arteta is seeking to close a deal before newcastle can hold talks with the player mikel arteta's long-running pursuit of bayerleverkusen wonderkid diaby finally looks set to bear fruit, with the winger keen on a switch to the gunners this summer",moussa diaby,en,2023-03-13T10:25:02Z
"forwards: kingsley coman (bayern munich), olivier giroud (ac milan), antoine griezmann (atletico), randal kolo muani (frankfurt), kylian mbappe (psg), marcus thuram (monchengladbach), diaby (bayerleverkusen)",moussa diaby,en,2023-03-16T14:14:47Z
