data,player,language,publishedAt
"Mercado de fichajes de fútbol, en directo  Con Florian Wirtz dejando su lesión definitivamente en el olvido y Exequiel Palacios y Amiri creando juego en la medular, el Bayer Leverkusen llevó la iniciativa en el juego desde el inicio, haciendo latente lo bien trabajando que tiene el equipo el bueno de Xabi Alonso, pero ni los mencionados ni sus compañeros de equipo fueron capaces de superar a un Kobel que supo mantener la portería del Dortmund a cero. ",Exequiel Palacios,es,2023-01-29T18:25:03Z
"La última semana de marzo es la primera ventana para partidos internacionales del año y la Asociación del Fútbol Argentino (AFA) adelantó que el combinado nacional disputará dos amistosos entre el 21 y 28 de marzo en el estadio Monumental de River Plate de la Ciudad de Buenos Aires.  Mucho menos hay certezas de los jugadores que convocará el director técnico para ambos encuentros. Sin todavía ánimos de renovación de ciclo y con el objetivo de celebrar la obtención del tercer Mundial en la historia, es probable que los 26 futbolistas que conformaron el plantel en Qatar sean llamados. Además de Messi y Ángel Di María, máximos referentes, son los arqueros Emiliano ‘Dibu’ Martínez, Gerónimo Rulli y Franco Armani; los defensores Nahuel Molina, Gonzalo Montiel, Germán Pezzella, Nicolás Otamendi, Cristian ‘Cuti’ Romero, Lisandro Martínez, Juan Foyth, Nicolás Tagliafico y Marcos Acuña; los volantes Rodrigo De Paul, Leandro Paredes, Enzo Fernández, Guido Rodríguez, Alexis Mac Allister, Exequiel Palacios, Alejandro ‘Papu’ Gómez y Thiago Almada; y los delanteros Lautaro Martínez, Ángel Correa, Paulo Dybala y Julián Álvarez. ",Exequiel Palacios,es,2023-01-30T16:52:46Z
"Gustavo Puerta ya no jugará en el Bayer Leverkusen  Bayer Leverkusen pescó a una de las figuras mas importantes del Sudamericano Sub-20, Gustavo Puerta. El club alemán, que siempre se ha caracterizado por confiar en gente joven con sangre nueva y, por supuesto, en mediocampistas sudamericanos con sacrificio, físico y bien dotados técnicamente, como lo son el chileno Charles Aranguiz que actualmente se encuentra lesionado y su regreso se espera para mitad de febrero, y el Argentino de 24 años Exequiel Palacios. Le puede interesar: Video: Se quitó el yeso, entró y le dio el gol del triunfo a Bolívar ",Exequiel Palacios,es,2023-01-31T20:41:38Z
"Alberto Fernández  El presidente de la AFA, Claudio \'Chiqui\' Tapia; el integrante del cuerpo técnico (y mano derecha del DT Lionel Scaloni), Pablo Aimar; y los volantes Leandro Paredes y Exequiel Palacios, por caso, posaron con los obsequios que les realizó el propio titular de Sigschool, quien también viajó hasta París en la previa del Mundial para entregarle en mano a Lionel Messi varios artículos de su producción y, así, cumplir uno de sus sueños.  Cabe señalar que el tucumano Palacios había sido el primer jugador del plantel campeón del mundo en ser agasajado con la indumentaria local: le regalaron una remera con la imagen de Koli Arce, el cantante de cumbia santiagueña y uno de los grandes ídolos de la movida tropical, meses antes de pisar suelo asiático para terminar celebrando el nuevo título. ",Exequiel Palacios,es,2023-02-09T18:32:38Z
"Alberto Fernández  También participaron los otros campeones de la fiesta de reinauguración del Monumental: en la pantalla gigante aparecieron Gonzalo Montiel, Guido Rodríguez, Germán Pezzella, Julián Álvarez (el más ovacionado) y Enzo Fernández; solo faltó el saludo de Exequiel Palacios. ",Exequiel Palacios,es,2023-02-12T21:13:55Z
"La invitación a Passarella, una figura que cuando se consumó el descenso a la primera Nacional era el presidente de River, generó revuelo en el ambiente. Resultaría la primera vez que el Káiser mediría si quedaban resabios de aquella página negra que protagonizaron los millonarios, o si había recibido un indulto de parte de los simpatizantes. Aunque sectores especularon con que Passarella rechazaría la invitación, el juninense tenía la firme convicción de ser parte del homenaje.  Las banderas plásticas celestes y blancas con la frase gracias campeones, y las que llevaban la leyenda cuna de campeones, se multiplicaron en las tribunas. Las mismas desde donde partió una estruendosa ovación para Franco Armani –recibió los obsequios de las manos de Oscar Ruggeri y Héctor Enrique, campeones en México 1986–, cuando el arquero hizo el ingreso al campo de juego para ensayar la entrada en calor. Fue el momento en que desde las tribunas se desplegaron banderas con las imágenes de Lionel Messi, Julián Álvarez, Gonzalo Montiel, Enzo Fernández, Germán Pezzella, Exequiel Palacios, Guido Rodríguez y Armani, todos con la copa del mundo. Álvarez y Fernández, que militan en la Premier League, postearon en Instagram las fotos de sus estandartes. ",Exequiel Palacios,es,2023-02-13T01:05:15Z
"Corrían apenas ocho minutos del primer tiempo de un encuentro que no encontraba un dominador claro cuando, en una jugada en principio de muy poco peligro, el defensor Jonathan Tah eligió tocar hacia atrás para su arquero, Lukas Hradecky, ante la presión del conjunto monegasco. Sin embargo, el finlandés tardó demasiado tiempo en tomar una decisión con la pelota en los pies, y la situación fue aprovechada por el delantero rival Breel Embolo. El suizo fue a disputar la pelota y chocó al arquero, que erró al pase, tropezó y terminó convirtiendo en su propio arco, en un movimiento inexplicable. ",Exequiel Palacios,es,2023-02-16T20:45:18Z
"En cuanto a la Liga Profesional, este domingo le tocará presentarse a Boca, que enfrenta a Platense en el regreso de Martín Palermo a la Bombonera; e Independiente, que recibirá a Defensa y Justicia. Al mismo tiempo jugará Talleres, recibiendo a Central Córdoba, y como fuerte antesala llegará nada menos que el clásico santafesino, entre Unión y Colón.  El fútbol también continúa en Europa, donde el plato fuerte tendrá el partido de PSG ante Lille, en el que Lionel Messi, Neymar y Kylian Mbappé buscarán revertir la racha negativa de su equipo. También tendrán acción los campeones del mundo en la Premier League; primero jugará Lisandro Martínez con Manchester United, que se medirá con Leicester City, y luego hará lo propio Cristian Romero en Tottenham, ante West Ham. Lo mismo ocurrirá en España, en la que actuarán Nahuel Molina, Rodrigo de Paul y Ángel Correa en Atlético de Madrid, buscando un triunfo contra Athletic de Bilbao. Por otra parte, en la Serie A italiana será el turno de Nicolás González, cuya Fiorentina recibe a Empoli; Leandro Paredes y Ángel Di María, cuya Juventus visita a Spezia; y se verá si Paulo Dybala llega en condiciones para jugar con Roma ante Salernitana. Por último, Exequiel Palacios también tendrá su momento con Bayer Leverkusen, que busca un triunfo frente a Mainz. ",Exequiel Palacios,es,2023-02-19T01:15:14Z
"Mercado de fichajes de fútbol, en directo  El Bayer Leverkusen quería estar en octavos y Exequiel Palacios volvió a poner por delante al conjunto de Xabi Alonso en el 21' con un disparo con la izquierda. Dos golpes muy duros para el Mónaco. Nübel tuvo que llevar a cabo una gran parada ante un buen disparo del propio Palacios. ",Exequiel Palacios,es,2023-02-23T20:37:20Z
"El ecuatoriano Piero Hincapié fue titular en la visita del Bayer Leverkusen al Mónaco, en la Europa League, este 23 de febrero del 2023. A la larga, el equipo alemán se clasificó en los penales a los octavos de final del torneo.  Los goles del Leverkusen los anotaron Florian Wirtz, Exequiel Palacios y Amine Adli. ",Exequiel Palacios,es,2023-02-23T20:55:47Z
"Tras la caída por 1-0 como visitante, Roma estaba obligado a ganar en el Olímpico para no quedar eliminado, y La Joya selló la victoria por el margen necesario. Andrea Belotti había puesto en ventaja al cuadro italiano a los 33 minutos, de cabeza y con una pirueta, y siete después llegó el 2-0 a cargo del argentino.  En tanto, Palacios volvió al gol luego de seis meses, para marcar el 2-1 parcial para Bayer Leverkusen en la visita a Mónaco y mantener la posibilidad de la clasificación. Ésta llegó en los penales, tras el 3-2 favorable al club alemán y la prórroga sin cambios. El mediocampista no convertía desde agosto, cuando anotó en el 3-0 sobre Mainz por la Bundesliga.  Esta vez, cuando el equipo monegasco habían igualado (1-1) y recuperado la ventaja en la serie luego de imponerse por 3-2 en Alemania, Palacios tomó un despeje corto sobre la línea del área grande, desairó a su marcador con un rápido movimiento y sacó un zurdazo. Al acomodarse, el tucumano quedó perfilado para pegarle con su pierna menos hábil, pero el remate pasó entre varios rivales y fue incontenible para el arquero Alexander Nubel. ",Exequiel Palacios,es,2023-02-23T23:30:42Z
