data,player,language,publishedAt
trainer xabi alonso mitgereisten fans monaco familie genoss xabi alonso team hotel monaco moment erfolges dramatischen einzug achtelfinale europa league aber gab keine zeit feiern sagte trainer bayer leverkusen personlich wohl wichtigste spiel jungen trainerlaufbahn erlebt alonso intensiv alle situation ruhig fokussiert besten entscheidungen treffen bessere emotionale kontrolle besser spiel leider konnten nicht verteidigen zufrieden leistung mannschaft gross anspannung elfmeterschiessen alonso ehrlich vertrauen mittwoch training elfmeter geubt gut azmoun gut amiri gut klare idee spieler schiessen konnte bundesliga viele elfer verschossen funfmal folge getroffen effektiv passieren spieler gut gemacht gibt keinen trick lotto gestern glucklichen glucksmoment exequiel palacios hebt tor euro highlight geht bundesliga sonntag uhr freiburg weiter wir kennen freiburg gerade guten moment spielen hohen intensitat ahnlich mainz vielleicht spiel mainz gute schule freiburg spiel sagt alonso bayer tross bleibt tag monaco samstag uhr fliegt team basel trainiert anschliessend freiburg wegen leverkusens strafstoss krise freche elfer aktion mainz torwart alonso nach minuten vielen emotionen brauchen frische beine freiburg sehen spieler besten erholt haben stunde erholung wichtig periode brauchen ganze mannschaft ganzen kader brauchen spieler sonntag sicher wechseln personell klar verteidiger jonathan tah piero hincapie gelb gesperrt amine adli wegen rot sperre zuschauen europa league nicht gemeldete daley sinkgraven oberschenkel probleme uberwunden spielen erklart alonso moussa diaby besteht adduktoren problemen hoffnung kraft startelf reicht alonso wir mussten monaco vorsichtig sein sehen wunsch ist immer spielen mussen sagen bleib ruhig brauchen moussa besten form leverkusen siegt europa league dramatisch elferschiessen monaco bayer leverkusen gibt interessante massnahme auslandischen profis,exequiel palacios,de,2023-02-24T09:33:31Z
sechser droht viereinhalb monaten pause bitterer abschied leverkusen anfangs rechnete bayer paar wochen ausfallzeit charles aranguiz viereinhalb monaten pause ruckkehr strategen immer nicht absehbar chilene sommer brasilien spielen wird steht bitteren abschied mitte oktober spielte charles aranguiz zuletzt bayer imago jan huebner nur muskelfaserriss charles aranguiz mitte oktober niederlage bayer eintracht frankfurt erlitt nachwirkungen verletzung chronisch patella achillessehnenproblemen leidenden mittelfeldspieler dramatisch mehr viereinhalb monaten kampft jahrige inzwischen comeback diverse versuche platz zuruckzukehren beispiel anfang dezember paar wochen schlugen fehl immer chilenische nationalspieler zuruck reha aussagen xabi alonso uber profi seit acht jahren trikot bayer tragt mut machend wir wissen nicht lange verletzt ist sagte trainer freitag nicht klar wann mannschaft trainieren kann prognosen mochte niemand abgeben wann aranguiz leverkusen nochmal einsatz reicht sommer brasilianischen klub internacional porto alegre zuruckkehren wird nochmal problem prozess besser wird schwer sagen wann trainieren kann zeigt xabi alonso ratlos aranguiz bestform immer schlusselspieler bayer droht immer konkreter bitterer abschied leverkusen hoffentlich nochmal spielen saison wunscht trainer defensive mittelfeldspieler nochmal echter faktor wird nahezu undenkbar dafur erscheint verletzungspause lang zudem konkurrenzsituation doppelsechs seit woche voll saft stehenden exequiel palacios nadiem amiri kerem demirbay robert andrich voraussetzungen extrem schwierige aranguiz zuletzt aufgrund personellen engpasse innenverteidigung zentral abwehrkette eingesetzte andrich kunftig mittelfeld auflaufen durfte xabi alonso vorrucken jahrigen sechs sonntag hertha bsc nicht sicher einstufen mochte nein nicht klar position abwehr anm red spielen gut sonntag experiment gab beweis rolle gut spielen kann gut manchmal moglichkeit haben erklarte trainer sonntag gute moglichkeit wohl nicht mehr ubliche versteckspiel partie sicher fall andrich immer platz team finden aranguiz erscheint saison unerreichbarer status,exequiel palacios,de,2023-03-03T21:35:13Z
leverkusens sechser erklart budapest spiel jungsten fortschritt gleichgewichtsbeauftragte team xabi alonso europa league spiel ferencvaros budapest besticht robert andrich feinen analyse leverkusener aufschwungs legt gleichzeitig finger wunde robert andrich fehlt achtelfinal hinspiel budapest imago moritz muller bayer donnerstag achtelfinal hinspiel europa league ferencvaros budapest empfangt robert andrich fehlen exequiel palacios sah defensive mittelfeldspieler erfolg elfmeterschiessen monaco dritte gelbe karte gesperrt massive schwachung werkself doppelsechs andrich palacios zuletzt erfolgsfaktor andrich ausgerechnet kurzen phase saison bayer gleichzeitig spielerisch uberzeugt erfolgreichen fussball spielt zwangspause einlegen muss wurmt bedingt das argerlich irgendwann ware sperre wahrscheinlich gekommen daher lieber jetzt eventuell viertel halbfinale keine sorgen erklart jahrige lacheln mangels echten sechsers kader xabi alonso rechtsfuss aufgabe ubertragen gleichgewicht spiel werksklubs sorgen job eigentliche box box spieler gewissenhaft erfullt balance kunstler dafur aktionen verzichten muss glanzen konnte fahigkeit selbstlosigkeit grundvoraussetzung sechser gut funktionieren gerade mannschaft bayer all moglichkeiten offensive ausspielen kann defensive stabilitat verlieren zuletzt gelang partien monaco freiburg jungst hertha bsc besonders gut was balance kontrolle spiel vorn angeht sehr gute leistung urteilt andrich uber sieg berliner dreiklang erschallt aktuell saison nicht erlebten harmonie fakt sechser genauso zufrieden festhalt halbwertszeit infrage stellt rang tabelle nicht annahernd potenzial champions league ausgerichteten kaders widerspiegelt erklart unverblumt wir stehen guten grund vielen spielen leistung nicht gebracht haben mussen bestatigen wichtig ist konstanz ist daran mussen arbeiten immer problem uns aktuell guten weg bewusst bundesliga punkte holen mussen analyse trifft genauso jungsten aufschwungs fein ist bayer kontrolliertem ballbesitzfussball minuten uber weite strecken beherrscht gleichzeitig hohe torgefahr erzielt hat raumbesetzung tun damit belaufe raume mochte ball fuss tiefe zwischenspiel beide varianten hast gegner nicht weiss moment machst erklart andrich wenn haben zwischenbewegungen gutes passspiel sieht hertha aus hoffe haufiger aussieht wochen spielerischen stagnation nimmt evolution xabi alonso womoglich rechtzeitig fahrt auf projekt langfristig erfolgsversprechende perspektive verleihen liga saison nicht mehr retten sein platz wahrscheinlich qualifikation europa conference league erscheint realistisch rang europa league berechtigen konnte bayer grossartigen endspurt hinlegen andrich erklart dies guter analyst ist feines naschen dafur besitzt platz passieren muss bayer erfolgreich ist wankelmutigkeit werkself starken phasen weiss ruft eben nicht gewinn europa league grosse ziel aus inwieweit kopfen spieler sei uber europa league champions league qualifizieren konne andrich gefragt antwort taktischen luge greift gar nicht gut wissen spielt keine rolle sagt trotz absenz budapest spiel gesunde balance sorgen mochte,exequiel palacios,de,2023-03-07T11:34:39Z
mitchel bakker mittwoch abschluss training leverkusen thema letzten tagen rund bayer leverkusen mitchel bakker spat abschluss training bundesliga spiel hertha bsc erschienen war warf bayers trainer xabi alonso linksverteidiger kader achtelfinal hinspiel europa league ferencvaros budapest donnerstag uhr live rtl begnadigt alonso niederlander holt zuruck spieltagsaufgebot gegen budapest naturlich kader kundigte alonso abschluss training alonso sagt uber massnahme letzten wochenende fur nicht schwierig gibt regeln kader wichtig respekt gegenuber zeigen entscheidung nichts besonderes normal karriere immer erlebt bedeutet bakker sommer verkaufskandidat durfte leverkusens trainer macht deutlich die entscheidung keine konsequenz zukunft galt sonntag hertha spiel mitch gesprochen gesprach durfte alonso spieler klargemacht haben weitere disziplinlosigkeiten nicht duldet wenn passiert entscheidung geben meint alonso sechs profis fokus leverkusen premier league attacke zittern nicht ausgeschlossen jedoch bakker ungarn startelf steht option erklart alonso mittelfeld doppel sechs verzichten muss robert andrich exequiel palacios gesperrt stehen kerem demirbay nadiem amiri bereit jeremie frimpong budapest einsatzbereit hertha wegen muskularer probleme bereits minuten platz verlassen mussen gut trainiert fuhlt besser dabei erklart alonso grossen respekt ungarn hat das sehr guter gegner sehe niveau monaco sturmer sardar azmoun lauft sportlich privat leverkusener vater leverkusens trainer xabi alonso freut uber auswahl nie hatte,exequiel palacios,de,2023-03-08T14:25:18Z
aktuelle nachrichten politik wirtschaft sport kultur herausgegeben gerald braunberger jurgen kaube carsten knop berthold kohler zeitung faz net kerem demirbay erzielt erste tor leverkusen spiel beginnt perfekt bayer leverkusen zehn minuten schlenzt kerem demirbay ball tor budapest entfacht selten druck freistoss entscheidet werkself spiel xabi alonso herzte nacheinander spieler winkte richtung tribune verschwand kabine buhne uberliess trainer von xabayer leverkusen xaseinen spielern hart erkampften standesgemassen achtelfinal hinspiel europa league ferencvaros budapest donnerstag anhangern regen gefeiert wurden sei viertelfinale erreicht kerem demirbay fruhen edmond tapsoba spaten tor trafen bayer dennoch durfte ruckspiel nochmal intensive partie werden malige ungarische meister zieht extra fast zuschauer fassende puskas arena mai endspiel stattfindet uber tickets bereits verkauft auf platz gefuhl spiel gut kontrollieren zweiten halbzeit kurz durchhanger grossen ganzen gutes spiel gemacht erwachsen konzentriert zufrieden mussen weitermachen sagte bayer profi nadiem amiri fugte wettbewerb hinzu wir spielen nicht einfach mit gucken weit geht gute mannschaft potenzial frankfurt geschafft glauben uns ferencvaros leverkusen vorjahr deren eigentlichen heimstadion verloren damals budapest langjahrigen bundesliga trainer peter stoger trainiert worden inzwischen stanislaw tschertschessow fruherer bundesligatorwart dynamo dresden langjahriger nationaltrainer russlands trainer ungarn zuletzt stand bayer uefa cup gewann champions league finale stand europa league besten acht inter mailand damals endstation ungarn hinspiel ganz besonderes erstmals seit jahren ungarischer klub europapokal uberwintert damals debrecen nicht ungewohnlich viele journalisten begleiteten ungarischen meister daher uber fans phasenweise lautstark leverkusener anhanger muhe geben mussten dagegen anzusingen allerdings robert andrich argentinischen weltmeister exequiel palacios beide eigentlich gesetzten sechser gesperrt charles aranguiz zudem verletzt donnerstag machten sache zumindest ordentlich mehr thema infos hintergrunde tspiele ergebnisse europa league achtelfinale europa league tfc arsenal strauchelt lissabon juventus turin gewinnt knapp tpassable ausgangslage freiburg saint gilloise tunion berlin gibt nicht auf auslosung europa league tsc freiburg zieht juventus grosse los ungarn tauchten minute leverkusener tor auf gefahrlich kristoffer zachariassen lupfte ball sieben metern uber heraussturmenden bayer torhuter lukas hradecky latte ausrufezeichen gab budapest ruckenwind pause hielt uberlegene tabellenfuhrer ungarischen liga spiel offen danach agierten beide teams weitgehend augenhohe ehe kurz schluss bayer wichtige zweite tor gelang eingewechselte adam hlouzek setzte zunachst freistoss metern latte abprallenden ball kopfte tapsoba tor xabi alonso gelben karte europa league spiel ferencvaros budapest ungewohnliches lob deutsche schiedsrichter ausgesprochen mit deutschen schiedsrichtern bisschen besser sprechen sagte ehemalige spanische welt europameister nachdem italiener davide massa achtelfinal hinspiel gelbe karte gezeigt hatte sie nicht satz sprach alonso nicht ende machte wilde handbewegungen stur streng konnte baske pressekonferenz deutsch abhalt gemeint haben eigenen verhalten sagte alonso ich verbessern nichts besonderes gesagt habe dpa konnen rechte artikel erwerben weitere themen champions league frauen ich gar nicht fassen extrarunde achterbahn fussballerinnen wolfsburg stehen packenden halbfinale mehr zuschauern endspiel champions league weiterentwickelt haben tennisturnier wachsen uber wiesbaden french open funftgrosste frauentennisturnier deutschland findet hessischen landeshauptstadt statt veranstalter traumen davon grosser wird faz plus artikel eintracht pokalfinale fur jungs lege hand feuer eintracht uberwindet grenzen steht endspiel spieler klub sommer verlassen deutlich steigern trainer oliver glasner gibt versprechen kurse finanzdaten artikel ahnliche themen topmeldungen antisemitisch tder erfolg polens radikalen rechten inflation aktien tholt geld zuruck verbindungen russland tgauck halt schroders verhalten unertraglich inakzeptabel demagogie spiegel tdie ukraine keine krankheit weitere themen verlagsangebot abo service best ager selection shop firmen tarifrechner immobilien markt testberichte stellenmarkt spiele veranstaltungen sport ergebnisse programm wetter europa league leverkusen gewinnt budapest spielerischen glanz budapest leverkusen gewinnt spielerischen glanz spiel beginnt perfekt bayer leverkusen zehn minuten schlenzt kerem demirbay ball tor budapest entfacht selten druck freistoss entscheidet werkself spiel fehler aufgetreten bitte uberprufen eingaben vielen dankder beitrag wurde erfolgreich versandt,exequiel palacios,de,2023-03-09T19:53:46Z
spaten tor joker sven michel union berlin mitreissenden achtelfinal hinspiel europa league unentschieden gerettet chancen weiterkommen deutlich verbessert berliner taten royale union saint gilloise heimischen stadion alten forsterei erneut schwer kamen zuschauern schossen victor boniface minute yorbe vertessen gaste dreimal fuhrung josip juranovic robin knoche michel erzielten jeweiligen ausgleichstore fussball bundesligisten comeback qualitaten bewies ruckspiel woche lotto park anderlecht uhr rtl brauchen berliner sieg regularen spielzeit weiterzukommen remis wurde verlangerung mogliches elfmeterschiessen bedeuten beide teams vorrunde aufeinandergetroffen belgier september berlin gewonnen unions einzige niederlage eigenen stadion saison ruckspiel berliner dank treffers michel gewonnen tabellendritte bundesliga tritt zuvor sonntag vfl wolfsburg sonntag uhr dazn berliner unioner belgien gingen unterschiedlichen vorzeichen spiel vier letzten funf spiele eisernen kein tor gelungen saint gilloise kassierte dagegen vier partien zehn tore anders beiden duellen kampf mittelfeldgeplankel gab ubernahmen berliner beginn kontrolle sheraldo beckers aufsetzer flanke juranovic koln aushilfsmassig linksverteidiger begann wehrte anthony moris tor belgier deutlich mehr zug offensivspiel berliner vergangenen spielen trainer urs fischer geforderten prazision fehlte haufig belgier konzentrierten zunachst verteidigen strafraum fcu festspielten zog boniface halblinks schuss falschte kevin behrens unhaltbar union keeper frederik ronnow rechten torwinkel gaste konnten folge besser angriffsbemuhungen hausherren einstellen brauchte freistoss gefoulte juranovic gut metern tor zirkelte wechsel blieb bundesligist spielbestimmend minute spielte kapitan christopher trimmel ball unbedrangt fusse belgier gaste schalteten schnell vertessen wurde loic lapoussin alleine tor ronnow freigespielt vollendete prazisen schuss gastgeber legten gang uberragende moris parierte zwei kopfballe danilho doekhi zweiten situation christian burgess hand ball falligen elfer wehrte moris ebenfalls zunachst knoche nachschuss erfolgreich freude wahrte kurz mustergultigen konter vollendete boniface ehe eingewechselte michel erneut ausglich bayer leverkusen achte einzug viertelfinale europapokals greifen nahe achtelfinal hinspiel ungarischen meister ferencvaros budapest legte fussball bundesligist guten grundstein kerem demirbay fruhen edmond tapsoba spaten tor sorgten hart erkampften standesgemassen sieg dennoch durfte ruckspiel nochmal heisse partie werden malige ungarische meister zieht extra fast zuschauer fassende puskas arena mai endspiel stattfindet uber tickets bereits verkauft ferencvaros leverkusen vorjahr deren eigentlichen heimstadion verloren damals budapest langjahrigen bundesliga trainer peter stoger trainiert worden inzwischen stanislaw tschertschessow fruherer bundesliga torwart dynamo dresden langjahriger nationaltrainer russlands coach ungarn zuletzt stand bayer uefa cup gewann champions league finale stand europa league besten acht inter mailand damals endstation ungarn hinspiel ganz besonderes erstmals seit jahren ungarischer club europacup uberwintert damals debrecen nicht ungewohnlich viele journalisten begleiteten ungarischen meister uber fans phasenweise lautstark leverkusener anhanger muhe geben mussten dagegen anzusingen ungarn tauchten minute leverkusener tor auf gefahrlich kristoffer zachariassen lupfte ball sieben metern uber heraussturmenden bayer keeper lukas hradecky latte ausrufezeichen gab budapest ruckenwind pause hielt uberlegene tabellenfuhrer ungarischen liga spiel offen danach agierten beide teams weitgehend augenhohe ehe kurz schluss bayer wichtige zweite tor gelang eingewechselte adam hlouzek setzte zunachst freistoss metern latte abpraller kopfte tapsoba tor weltmeister angel maria freiburg achtelfinal hinspiel europa league mogliche uberraschung gebracht argentinier niederlage fussball bundesligisten juventus turin donnerstag auffalligste mann platz erzielte minute entscheidenden treffer badener zeigten couragierte offensiv uber weite strecken harmlose vorstellung vermeintlicher ausgleich lucas holer wurde wegen vorangegangenen handspiels aberkannt dennoch ausgangslage ruckspiel italiens rekordmeister kommenden woche passabel grossten internationalen spiel freiburger vereinsgeschichte blieb christian streich treu jacke pullover statt feinem designer anzug stand langjahrige erfolgscoach seitenlinie genauso unaufgeregt agierte prickelnder atmosphare zuschauern gut gefullten juventus stadion mannschaft freiburger zeigten keine angst grossen namen wirbelnden offensivstar maria phasenweise gleich anfang ungemutlich wurde unterstutzt wurde rund anhangern weit mehr geworden italiener karten nicht storniert freiburger fans uber kurzfristig abgeschlossene juve mitgliedschaft organisiert hatten kleinere fangruppen fanden letztlich trotzdem ausserhalb gastebereichs chance franzosischen vize weltmeisters adrien rabiot keeper mark flekken gluck freistosse juan cuadrado dusan vlahovic indes keine grosse prufung brenzlig wurde aber flekken scharfe ecke maria unterlief brasilianer bremer verpasste fuhrung per kopf halbzeit schaffte bundesliga funfte mehr entlastung langere ballbesitzphasen ehe cuadrado flekken prufte,exequiel palacios,de,2023-03-09T20:01:53Z
gut sein fehlentscheidung sascha stegemann borussia dortmund meisterschaft kostet entscheidenden momente gab bundesliga historie mehrfach sportschau blickt zuruck sportschau zwei spiele freitag gab zuletzt hertha bsc kellerduell stuttgart sieg verdammt bayern winkt rekord wichtige spieltag fussball bundesliga sportschau vier spieltage saisonende geht abstiegskampf bundesliga heiss her mittendrin traditionsklubs nurnberg braunschweig bielefeld sowie zweitliga dauerbrenner sportschau sieg pauli patzer konkurrenz darmstadt steht kurz davor grossen traum bundesliga aufstieg erfullen konnte wochenende fussball geschichte wiederholen sportschau sportschau torrekord erling haaland manchester city premier league tabellenfuhrung arsenal ubernommen liverpool feierte sportschau umstrittene spielverlegung viele gaste fans kampf wichtige punkte leverkusen koln bietet alles derby braucht sportschau eintracht frankfurt zieht sieg vfb stuttgart finale dfb pokals ein videobeweis nachspielzeit gab viele diskussionen sportschau new york knicks spielen erstmals seit zehn jahren nba playoffs halbfinaleinzug wichtige rolle kommt isaiah hartenstein meter wandersmann niedersachsen sportschau boston celtics nba playoffs philadelphia ers ausgeglichen sportschau edmonton oilers nhl auftakt zweite playoff runde vegas golden knights verloren sportschau analyse analyse gepobelt beleidigt immer ofter zugeschlagen gewalttaten schiedsrichter deutschen amateurfussball rekordniveau immer weniger daher lust job mehr fortuna dusseldorf drei heimspielen zuschauern freien eintritt gewahren sponsoren gewahrleistet werden weitere details pilotprojekt kommenden saison nicht bekannt mehr mehr bayern munchen trennung trainer julian nagelsmann offiziell bestatigt nachfolger thomas tuchel vertrag sommer erhalt montag erstmals training leiten mehr barcelona steht korruptionsverdacht jahren club rund millionen euro angebliche beraterdienste damaligen vize schiedsrichterausschusses gezahlt haben spiegelhauer mehr deutschen hockey herren dritten weltmeister team bundestrainer andre henning setzte finale indischen bhubaneswar titelverteidiger belgien penaltyschiessen durch mehr traum medaille deutschlands handballer viertelfinale frankreich ausgeschieden spielt mannschaft range funf acht mehr argentinien titel fifa katar geholt team superstar messi siegte hart umkampften endspiel elfmeterschiessen titelverteidiger frankreich messi wurde traum wahr mehr krisentreffen deutschen fussball bundes klar bundestrainer flick nationalmannschaft fuhren deutschland stattfinden wird mehr eintracht frankfurt jahre gewinn uefa pokals zweiten internationalen titel vereinsgeschichte geholt hessen triumphierten finale europa league xaelfmeterschiessen glasgow rangers mehr,exequiel palacios,de,2023-03-09T20:18:19Z
spielen nicht mit gucken weit geht feuerwerk brannte bayer leverkusen diesmal nicht allerdings wurde achtelfinal hinspiel nicht vogelwild ganz freude nadiem amiri nadiem amiri leistung werkself zufrieden imago kirchner media oft stand bayer leverkusen xain saison schon xafur spektakel nicht immer besseren werkself achtelfinal hinspiel ferencvaros budapest zeigte elf trainer xabi alonso offensiv dosierteren allerdings dafur defensiv konzentrierteren auftritt stand gar seltener null sieg zuletzt gelang januar bochum auf platz gefuhl spiel gut kontrollieren sagte nadiem amiri rtl durchhanger zweiten halfte als bisschen gefahrlich geworden sind brachte bayer diesmal nicht wanken grossen ganzen sehr gutes spiel gemacht erwachsen konzentriert durchgezogen lobte amiri kerem demirbay mittelfeldzentrum anstelle gelbgesperrten robert andrich exequiel palacios gewisse stabilitat balance gesorgt hatte gerade erwachsene spielweise brauche auch denn man weiss uns vogelwild wird geht her tut nicht gut anfallig gegentore diesmal wurde nicht vogelwild brenzlich mitte halfte kristoffer zachariassen richtigen gaste chance beinahe fruhe demirbay ausgeglichen scheiterte latte weitere chance zachariassen nachspielzeit allerdings einzige dicke moglichkeit weitgehend harmlosen ungarischen rekordmeisters ganzen wahrheit gehort auch werkself gerade zweiten durchgang nicht gefahrlich wurde ferencvaros keeper denes dibusz nicht eingreifen moussa diabys abschluss spitzem winkel neben tor fehlte einiges torhuter alarmbereitschaft versetzen minute allgemein fehlten tempo ideen genauigkeit sts,exequiel palacios,de,2023-03-09T22:03:00Z
leverkusens trainer stellt nahende wiedersehen klub bayern munchen rotationsproblem sieg ferencvaros budapest europa league donnerstag steht bayer gleich nachste englische woche drei partien teil xabi alonso personlich hohen stellenwert besitzen konstellation wunsch trainers rotieren spiel bremen heiklen personalpuzzle macht schont xabi alonso spielmacher florian wirtz bremen imago nordphoto spiel munchner xabi alonso ganz spezielles nicht nur deutschen rekordmeister spielte schliesslich mochte jahrige bayern klasse coach beweisen wodurch irgendwann munchner trainerstuhl bahnen konnte deutschen meister durfte xabi alonso allein aufgrund starke gegners idealformation beginnen wollen hauch siegchance besitzen nicht hergespielt werden partie erschwert personalplanungen leverkusener trainers anstehenden drei partien gewaltig europa wichtig bundesliga auch donnerstag budapest xabi alonso zumindest beginn starkste elf aufbieten mussen ziel viertelfinale nicht gefahrden mahnte hinspiel wir durfen nicht dumm sein nicht weiter stellt frage spiel xabi alonso uberhaupt rotieren lassen kann sportlichen erfolg gefahrden schliesslich geht sonntag bremen uhr live kicker darum nicht kontakt letzten realistisch erscheinenden internationalen startplatz abreissen lassen berechtigt rang voraussichtlich teilnahme europa conference league nicht umsonst betont trainer europa wichtig bundesliga auch spanier tufteln ich daruber nachdenken richtige entscheidung sonntag ganze woche ist bisschen vorne analysieren intensive woche haben weiss xabi alonso verzwickte problematik kundigt wir bisschen wechseln erste spiel bremen gestaltet zumindest einfacher februar hinspiel monaco niederlage mainz startelf funf positionen anderte stehen stamm sechser robert andrich exequiel palacios donnerstag gesperrt waren frisch einsatz beginn verfugung disziplinproblemen hertha bsc nicht berucksichtigte budapest nicht eingesetzte mitchel bakker links anfangsformation rutschen konnte mittelsturmer patrik schick sieht trainer braucht vielleicht mehr zeit hingegen offenbar nicht bereit erste elf adam hlozek amine adli bieten zwei alternativen dreieroffensive betrachtet xabi alonso bremen spiel separat stellt kein problem dar zogen anderungen sich nicht letzte chance liga wegzuschmeissen spanier mix rotation wechseln wahrend spiele bremen budapest setzen mussen beispielsweise hoffnung team ruckspiel ferencvaros weiterkommen fruhzeitig klar macht dauerbelasteten leistungstrager relativ fruh auswechseln kann zudem notwendigkeit bremen rotieren nicht ganz hoch mainz spiel gegen monaco zuhause gelaufen gestern tempo nicht hoch nicht viele intensive laufe gebraucht fuhrt xabi alonso argument gemassigte rotation konnte beispielsweise kerem demirbay budapest bayers bester war erneut beginnen womit belastung doppelsechs gut verteilen liesse jeremie frimpong vergangene saison immer spieler bewiesen hat ware zuzutrauen drei partie beginnt gleiches gilt drei innenverteidigerpositionen nicht zwingend rotiert muss xabi alonso vier kandidaten hincapie tah tapsoba kossounou moglichkeit hat angriff gestaltet entscheidung zwei drei derzeitigen stammkraften relativ einfach wurde topscorer moussa diaby jungsten drei partien jeweils etwa minuten schluss ausgetauscht xabi alonso einfacher zug adli spieler hinterhand hat schneller rechts mitte ziehender linksfuss diaby gut ersetzen kann wodurch franzosische nationalspieler korner gespart hat mittelsturmer sardar azmoun bayern ebenfalls kontersturmer adli besten ersetzt konnte spricht dafur iraner somit werder ferencvaros beginnen lassen bayer gelernten zentralen angreifer eher benotigen wird richtig kniffelig personalie florian wirtz trainer zuletzt praventiv atempause einraumte kreuzbandriss genesenen ideengeber bank brachte torgefahrliche kreativakteur nicht adaquat ersetzen bayern xabi alonso genauso beginn spielen lassen budapest jahrige pokern mussen vielleicht zuletzt freiburg drei tage triumph monaco ausnahmekonner bremen erstmal schonen schlussdrittel entscheidung einzuwechseln darauf verlassen bayer wirtz startelf budapest stunde klar gemacht nationalspieler ausgewechselt kann ware riskanter move schont xabi alonso wirtz bremen pokert budapest verzichtet spanier personlichen spiel jahres bayern munchen anfangs bessermacher klar ist wirtz frage knackpunkt xabi alonsos heiklem personalpuzzle,exequiel palacios,de,2023-03-10T17:47:41Z
heisse begegnung bremen trotz fruhen fuhrungstreffers marvin duksch gibt werder bundesliga spiel bayer leverkusen hand niclas fullkrug verkurzt kurz schluss per elfmeter tor kommt spat spiel nachlesen duksch bakker frimpong hlozek fullkrug handelfmeter wichtigste kurze trotz kampferisch uberzeugenden leistung zahlreicher chancen werder bremen fussball bundesliga zweite niederlage serie einstecken mussen bayer leverkusen verloren grun weissen sonntagabend unglucklich werder verspielte dabei fuhrung verpasste chance tabelle werkself vorbeizuziehen marvin duksch brachte gastgeber zunachst fuhrung minute mitchel bakker glich jedoch umgehend kurz pause trafen jeremie frimpong adam hlozek rheinlander anschlusstreffer verwandelten handelfmeter niclas fullkrug kam gastgeber zuschauern spat situation leverkusen zeigte zuletzt form verbessert bayer elf geht wichtige punkte kampf europapokal qualifikation werder steht niemandsland tabelle statistik remis wahrscheinlich letzten drei bundesliga duelle bremen leverkusen endeten allesamt unentschieden insgesamt spielte bayer bundesliga kein team oft unentschieden werder bremen mal personal werder marco friedl christian gross romano schmid alle krank verzichten dafur leverkusener mitchell weiser fit besonderes florian wirtz bremen gute erinnerungen rund drei jahren gab bremen bundesliga debut damals stand jahren tagen sofort bayer startelf langer verletzungspause wirtz bayer gesetzt,exequiel palacios,de,2023-03-12T11:30:02Z
